k3	k4	k5	k6	k7	k8	k9	k10	s01ACF	s02ACF	s03ACF	s04ACM	s05ACM	s06ACM	s07BCF	s08BCF	s09BCF	s10BCM	s11BCM	s12BCM
Anogam_AGAP004640-RB	3	4	2	1	1	1	4	4	0.713065568991865	0.696563658617461	0.746342441624584	0.787091220557255	0.782427334749976	0.718085069199062	0.596554225790134	0.574658160153472	0.668524193502867	0.627275531760314	0.619896519221046	0.667734756988988
Anogam_AGAP004640-RA	1	1	5	5	2	8	1	6	0.286934431008135	0.303436341382538	0.253657558375416	0.212908779442745	0.217572665250024	0.281914930800938	0.403445774209866	0.425341839846528	0.331475806497134	0.372724468239686	0.380103480778954	0.332265243011012
Anogam_AGAP004657-RA	3	2	3	6	1	1	4	4	0.791787898346911	0.905068912742032	0.826471095232587	1	0.784470832765423	0.704426650942402	0.859078101745367	0.802584982651796	0.784974799477031	0.789822024859792	0.784649004481809	0.772231242635184
Anogam_AGAP004657-RB	2	3	5	4	7	3	5	8	0.208212101653089	0.0949310872579677	0.173528904767413	0	0.215529167234577	0.295573349057598	0.140921898254633	0.197415017348204	0.21502520052297	0.210177975140208	0.215350995518191	0.227768757364816
Anogam_AGAP001148-RA	2	3	1	3	7	3	5	8	0.182984788815774	0.156028088757621	0.162810509372504	0.188248720169658	0.168806562800405	0.115009622812735	0.179206430642686	0.0633458111946578	0.0449666691819971	0.0666063396580647	0.165985225920336	0.0697863603355766
Anogam_AGAP001148-RB	3	2	3	6	6	6	7	1	0.817015211184226	0.843971911242379	0.837189490627496	0.811751279830342	0.831193437199595	0.884990377187264	0.820793569357314	0.936654188805342	0.955033330818003	0.933393660341935	0.834014774079664	0.930213639664423
Anogam_AGAP001189-RA	1	4	4	2	5	5	2	2	0.578226714782484	0.540938160740167	0.739657236787609	0.703616964322662	0.273687613558797	0.278077946514012	0.457004040202801	0.508865000866032	0.47418202252671	0.550842379424696	0.598833603157106	0.637259160982481
Anogam_AGAP001189-RB	1	1	4	2	4	8	1	10	0.421773285217516	0.459061839259833	0.260342763212391	0.296383035677338	0.726312386441203	0.721922053485988	0.542995959797199	0.491134999133968	0.52581797747329	0.449157620575304	0.401166396842894	0.362740839017519
Anogam_AGAP001215-RA	2	3	1	3	3	7	9	3	0	0	0.172081144234759	0	0	0	0	0	0	0	0	0
Anogam_AGAP001215-RB	3	2	3	6	6	6	7	1	1	1	0.827918855765241	1	1	1	1	1	1	1	1	1
Anogam_AGAP001220-RC	1	1	4	5	2	8	1	10	0.351019052857063	0.829863755674174	0.32934464101609	0.11602486045906	0.22835161434733	0.158667676003028	0.317240688240587	0.199329613633499	0.297116954464712	0.525985142803031	0.259033991436816	0.571982224673157
Anogam_AGAP001220-RA	1	4	2	1	5	5	2	2	0.648980947142937	0	0.537373292213322	0.88397513954094	0.339305258058421	0.841332323996972	0.682759311759413	0.800670386366501	0.702883045535288	0.474014857196969	0.740966008563184	0.428017775326843
Anogam_AGAP001220-RB	2	3	1	3	3	7	9	3	0	0.170136244325825	0.133282066770588	0	0.432343127594249	0	0	0	0	0	0	0
Anogam_AGAP001228-RA	2	3	1	3	3	7	9	3	0.0362080562882578	0	0	0	0	0	0	0.00700493547273935	0.0115880870195513	0.0345024084222001	0.0477278105512665	0.0103578182996839
Anogam_AGAP001228-RB	3	2	3	6	6	6	7	1	0.963791943711742	1	1	1	1	1	1	0.992995064527261	0.988411912980449	0.9654975915778	0.952272189448733	0.989642181700316
Anogam_AGAP001231-RA	2	3	1	3	3	7	9	3	0	0	0	0	0.0169184802906325	0	0	0	0	0	0	0
Anogam_AGAP001231-RB	3	2	3	6	6	6	7	1	1	1	1	1	0.983081519709367	1	1	1	1	1	1	1
Anogam_AGAP001235-RB	2	1	5	4	7	2	3	5	0.16791411992626	0.12158971189571	0.261235692515472	0.182336976669941	0.480904989135055	0.265396699840281	0.109180108860069	0.0184278674292517	0.153961968291618	0.518937368918863	0.524467539832525	0.436673277662981
Anogam_AGAP001235-RA	3	4	2	1	1	1	4	9	0.83208588007374	0.87841028810429	0.738764307484528	0.817663023330059	0.519095010864945	0.734603300159719	0.890819891139931	0.981572132570748	0.846038031708382	0.481062631081137	0.475532460167475	0.563326722337019
Anogam_AGAP001256-RB	2	3	1	3	3	7	9	8	0.0506899928948459	0.0367190340036445	0.0745900240745431	0.128333479345852	0.0378695336702803	0.0667003913763427	0.138327472351668	0.020462867535492	0.0538179955029109	0.0835598442876431	0.140201946524783	0.32784100234298
Anogam_AGAP001256-RC	1	4	2	2	1	5	2	2	0.732980170506584	0.810811597197523	0.651593499426874	0.629259933291848	0.850254571668834	0.65550724225855	0.600947255176129	0.535336929188146	0.220103205048038	0.776050266636901	0.48902719255005	0.349422007051347
Anogam_AGAP001256-RA	1	1	5	4	2	8	1	6	0.21632983659857	0.152469368798832	0.273816476498583	0.2424065873623	0.111875894660885	0.277792366365107	0.260725272472202	0.444200203276362	0.726078799449051	0.140389889075456	0.370770860925168	0.322736990605673
Anogam_AGAP001257-RA	3	4	2	1	5	1	8	4	0.564831907570783	0.510254669988212	0.308344155698919	0.750900932717554	0.814649119140473	0.198414209035773	0.941711918368704	0.9291256452238	0.903861282649933	0.941836778875365	0.950807605200332	0.937195489014001
Anogam_AGAP001257-RB	2	1	5	4	4	4	6	7	0.435168092429217	0.489745330011788	0.691655844301081	0.249099067282446	0.185350880859527	0.801585790964227	0.0582880816312957	0.0708743547761995	0.0961387173500674	0.0581632211246347	0.0491923947996682	0.0628045109859994
Anogam_AGAP001272-RA	3	2	3	6	6	6	7	1	1	0.909168879895664	0.839121703329229	1	0.678579068553255	1	0.835359096566673	0.890813783437336	0.791766233648027	0.858512330212272	0.865481067922402	0.958977968029927
Anogam_AGAP001272-RB	2	3	1	3	3	3	5	8	0	0.0908311201043358	0.160878296670771	0	0.321420931446745	0	0.164640903433327	0.109186216562664	0.208233766351973	0.141487669787728	0.134518932077598	0.0410220319700729
Anogam_AGAP001287-RA	3	2	3	6	6	6	7	1	0.936818112208511	0.946667018501069	0.959605455408779	0.964079006844205	0.955449724077775	0.935418709513243	0.976487221772346	0.955318148948833	0.960062027431021	0.860525691550774	0.776267660065497	0.743757265193007
Anogam_AGAP001287-RB	2	3	1	3	3	7	9	3	0.0631818877914887	0.0533329814989311	0.040394544591221	0.0359209931557948	0.0445502759222245	0.0238521646370273	0.0235127782276538	0.0316394608473435	0.0399379725689789	0.0178440999395632	0.0173964040083254	0.0165060452404253
Anogam_AGAP001287-RC	2	3	1	3	3	7	9	3	0	0	0	0	0	0.04072912584973	0	0.0130423902038237	0	0.121630208509663	0.206335935926178	0.239736689566568
Anogam_AGAP001315-RA	2	3	1	3	3	7	9	3	0	0	0	0	0.0135436041011067	0	0	0.00318201147007658	0.0047857328214813	0.00334964564435506	0.0244632509058493	0
Anogam_AGAP001315-RB	2	3	1	3	3	7	9	3	0.00237434791083357	0.00318087615830609	0.00289979260751577	0	0.00645678237835943	0.00401845143188574	0.00914725502963357	0.0048298125450759	0	0.0109619074548056	0	0.00631172976617122
Anogam_AGAP001315-RC	2	3	1	3	3	7	9	3	0.0569278497407332	0.0446847314068056	0.0567441671475496	0.0568931628209294	0.0551077476404697	0.0512739358414514	0.0357122485666251	0.0256845961755301	0.011723901218453	0.0796215780945916	0.0743371725213662	0.0266160324835669
Anogam_AGAP001315-RD	1	1	5	5	2	8	1	6	0.280798419726055	0.417915904258588	0.227050695149382	0.222700577725206	0.284961055709236	0.235137001785573	0.361614991301029	0.361770844343232	0.456038759246339	0.348380254736093	0.287971936109951	0.260126608691724
Anogam_AGAP001315-RE	1	4	2	1	1	5	2	2	0.659899382622378	0.5342184881763	0.713305345095552	0.720406259453865	0.639930810170828	0.709570610941089	0.593525505102712	0.604532735466085	0.527451606713726	0.557686614070155	0.613227640462833	0.706945629058538
Anogam_AGAP001372-RA	1	4	4	2	4	4	2	7	0.690343570792976	0.765158648151541	0.561642609072328	0.698801437662289	0.712032961721475	0.803196246301295	0.406873359543889	0.471462330987329	0.2154694997698	0.232744166844504	0.206783958992436	0.141398513046313
Anogam_AGAP001372-RB	2	3	1	3	3	7	9	3	0.0454783925079218	0.0125343497629056	0.0764955204669567	0.0118096841545919	0.0189590565159822	0.081874358156813	0.0669545071698008	0.0253202990019159	0.0327708806280549	0.00580182978508877	0.0274284010956095	0.00210281361383166
Anogam_AGAP001372-RC	1	1	4	5	5	2	8	5	0.264178036699103	0.222307002085553	0.361861870460716	0.289388878183119	0.269007981762543	0.114929395541892	0.52617213328631	0.503217370010755	0.751759619602145	0.761454003370407	0.765787639911955	0.856498673339855
Anogam_AGAP001382-RB	2	3	1	3	3	7	9	3	0.00541780783698571	0.0167273810836545	0.0172054154651333	0.00402485371651569	0.0227642036031856	0.118397326099812	0	0.0220028887335917	0.00533208079552299	0.0270595874710417	0.0219528438864649	0.0221594093943571
Anogam_AGAP001382-RA	3	2	3	6	6	6	7	1	0.994582192163014	0.983272618916346	0.982794584534867	0.995975146283484	0.977235796396814	0.881602673900188	1	0.977997111266408	0.994667919204477	0.972940412528958	0.978047156113535	0.977840590605643
Anogam_AGAP001411-RA	2	3	1	3	3	7	9	3	0	0.00371773436745426	0	0	0	0.0100975697114712	0.00224848427918465	0	0.00769399111748716	0.00273675387117024	0	0.0710155531202164
Anogam_AGAP001411-RB	3	2	3	6	6	6	7	1	1	0.996282265632546	1	1	1	0.989902430288529	0.997751515720815	1	0.992306008882513	0.99726324612883	1	0.928984446879784
Anogam_AGAP001417-RB	2	3	5	4	7	3	5	8	0.125526861122489	0.154578142746722	0.105718477203732	0.260632760949546	0.217280099427785	0.125155542458942	0.151499869270452	0.160205604492587	0.129794765167484	0.126456948137858	0.261952634372835	0.199742624496267
Anogam_AGAP001417-RA	3	2	3	6	6	1	4	4	0.874473138877511	0.845421857253278	0.894281522796268	0.739367239050454	0.782719900572216	0.874844457541058	0.848500130729548	0.839794395507413	0.870205234832516	0.873543051862142	0.738047365627165	0.800257375503733
Anogam_AGAP001434-RA	2	1	5	4	7	3	5	8	0.371401315787386	0.291291920294686	0.0299424860754356	0.22908887919071	0.5233064553307	0.319895896045222	0	0	0	0.165190775603584	0.397549918297397	0.278653955268096
Anogam_AGAP001434-RB	2	1	5	4	2	3	5	6	0	0.177177019926328	0.485028756962282	0.154182281889113	0.0529659159286289	0.340052051977389	1	0.750000170742052	0	0	0	0
Anogam_AGAP001434-RC	1	4	4	2	5	5	2	2	0.628598684212614	0.531531059778985	0.485028756962282	0.616728838920177	0.423727628740671	0.340052051977389	0	0.249999829257948	1	0.834809224396416	0.602450081702603	0.721346044731904
Anogam_AGAP001438-RA	2	3	1	3	3	7	9	3	0.0982953580120825	0.072376386983767	0.0324085413609414	0.0455159899160338	0.0636327382732404	0.0938698124154021	0.0239933556536101	0.0640967590024464	0.0438510125287413	0.0400755016123722	0.0223211515428775	0.0296905195435722
Anogam_AGAP001438-RB	3	2	3	6	6	6	7	1	0.901704641987917	0.927623613016233	0.967591458639058	0.954484010083966	0.93636726172676	0.906130187584598	0.97600664434639	0.935903240997554	0.956148987471259	0.959924498387628	0.977678848457122	0.970309480456428
Anogam_AGAP001446-RD	2	3	1	3	3	7	9	3	0	0	0.00877513625064822	0	0	0	0	0	0.00615737307388965	0.0476181125345489	0	0
Anogam_AGAP001446-RE	2	3	1	3	3	3	5	8	0.169380139205023	0.00620314583960671	0.0803890596865838	0	0.0351137979657168	0.0479949325877046	0.00905844406311379	0.462891680061758	0.516848732406525	0	0.00427387007101181	0.0149961863095471
Anogam_AGAP001446-RB	3	2	2	1	1	1	4	4	0.775129845170706	0.939860306800508	0.882501143392955	0.92236247199554	0.87017692404942	0.91396019561004	0.974882633899683	0.438573771886811	0.364914087729005	0.751739262604107	0.76036416472604	0.687814414093226
Anogam_AGAP001446-RA	2	3	1	3	3	3	5	8	0.0554900156242705	0.0539365473598848	0.0283346606698134	0.0776375280044597	0.0947092779848631	0.0380448718022557	0.0160589220372035	0.0985345480514315	0.112079806790581	0.200642624861344	0.235361965202949	0.297189399597227
Anogam_AGAP001451-RC	1	1	4	2	4	8	1	10	0.605197464221886	0.371123606754178	0.456259116904767	0.461260956806421	0.587241485295879	0.333995830525776	0.47131034056493	0.677347442723204	0.308313394077914	0.507894024033881	0.562535332237541	0.341349603747776
Anogam_AGAP001451-RA	1	4	4	2	5	5	2	2	0.394802535778114	0.628876393245822	0.543740883095233	0.538739043193579	0.412758514704121	0.666004169474224	0.52868965943507	0.322652557276796	0.691686605922086	0.492105975966119	0.437464667762459	0.658650396252224
Anogam_AGAP001455-RA	1	4	2	2	5	5	2	2	0.669240792784747	0.663614018177672	0.623231014624176	0.655423706224802	0.373158168895991	0.562295564938352	0.611081897170101	0.659778960348138	0.65375874351759	0.367929276140343	0.438941575783099	0.340045216148544
Anogam_AGAP001455-RB	2	3	1	4	7	3	5	8	0.195429364873879	0.183467109890244	0.0696108687880341	0.146830096085709	0.247878436797491	0.192399342972295	0.103794707358582	0.144189539878781	0.14914686039691	0.121594295377676	0.0651449314532574	0.0873701597646857
Anogam_AGAP001455-RC	1	1	5	5	2	2	3	5	0.135329842341374	0.152918871932083	0.30715811658779	0.197746197689489	0.378963394306518	0.245305092089353	0.285123395471318	0.196031499773081	0.1970943960855	0.51047642848198	0.495913492763644	0.57258462408677
Anogam_AGAP001464-RB	2	3	5	4	7	3	5	8	0.154478850155416	0.0502215537636314	0.0966490463811446	0.0883541003587814	0.0929251492146307	0.0588190805291318	0.222332698943169	0.107748892709091	0.102000973881281	0.266166888469681	0.366858703698193	0.409667369108818
Anogam_AGAP001464-RA	3	2	3	6	1	1	4	9	0.845521149844584	0.949778446236369	0.903350953618855	0.911645899641219	0.907074850785369	0.941180919470868	0.777667301056831	0.89225110729091	0.897999026118719	0.733833111530319	0.633141296301807	0.590332630891182
Anogam_AGAP001487-RA	2	3	5	4	7	3	5	8	0.431010644180548	0.0934447319738514	0	0	0.105789755401763	0	0	0.338685904201926	0.719742197423968	0.163673862833398	0.331073438229867	0
Anogam_AGAP001487-RB	3	2	3	6	1	1	4	4	0.568989355819452	0.906555268026149	1	1	0.894210244598237	1	1	0.661314095798074	0.280257802576032	0.836326137166602	0.668926561770133	1
Anogam_AGAP001488-RB	2	3	5	4	7	3	5	8	0.0727238254975863	0.125566199293687	0.139316237433935	0.283998427150434	0.259108047850769	0.0618323859815146	0.026136574268822	0.142414574496932	0.155611304830587	0.40638501106532	0.207797783139126	0.26459694009886
Anogam_AGAP001488-RA	3	2	3	6	1	1	4	4	0.927276174502414	0.874433800706313	0.860683762566065	0.716001572849566	0.740891952149231	0.938167614018485	0.973863425731178	0.857585425503068	0.844388695169412	0.59361498893468	0.792202216860874	0.73540305990114
Anogam_AGAP001497-RA	2	3	1	3	3	7	9	3	0.0421944827034776	0.0321876164052243	0.0425848187319182	0	0.092374794552076	0.0410968433415457	0	0	0.0268093116288351	0	0.0442045169111699	0.0299046338933237
Anogam_AGAP001497-RB	2	3	5	4	7	3	5	8	0.250829157898608	0	0.169622163877791	0.214285838508971	0.0752193637120859	0.00141061965864007	0.209876689390383	0.207207275426044	0.175826027697051	0.392307863459734	0.336605791602301	0.333980435982924
Anogam_AGAP001497-RC	3	2	2	1	1	1	4	9	0.706976359397914	0.967812383594776	0.787793017390291	0.785714161491029	0.832405841735838	0.957492536999814	0.790123310609617	0.792792724573956	0.797364660674114	0.607692136540266	0.619189691486529	0.636114930123752
Anogam_AGAP001515-RA	3	2	3	6	6	6	7	1	0.973446215366313	1	1	1	0.981085316227516	1	1	1	1	1	0.965570381090851	0.989211809158544
Anogam_AGAP001515-RB	2	3	1	3	3	7	9	3	0.0265537846336867	0	0	0	0.0189146837724842	0	0	0	0	0	0.0344296189091495	0.0107881908414563
Anogam_AGAP001548-RA	1	1	4	5	2	8	1	10	0.40172719392419	0.345255310355917	0.332809146137388	0.309659116637782	0.378400779053149	0.320340880765122	0.551463669415047	0.45078138832144	0.542087437537736	0.447159791242789	0.410433285503047	0.304781601874586
Anogam_AGAP001548-RB	1	4	2	2	5	5	2	2	0.59827280607581	0.654744689644083	0.667190853862611	0.690340883362218	0.621599220946851	0.679659119234878	0.448536330584953	0.54921861167856	0.457912562462264	0.552840208757211	0.589566714496953	0.695218398125414
Anogam_AGAP001566-RA	1	4	2	2	4	5	2	7	1	0	1	0.587743716300775	1	1	0	0.0391666386057408	1	0	0.334149793926353	0.216495426180909
Anogam_AGAP001566-RB	1	1	4	5	5	2	8	5	0	1	0	0.412256283699225	0	0	1	0.960833361394259	0	1	0.665850206073648	0.783504573819091
Anogam_AGAP001597-RA	1	1	4	5	2	8	1	10	0.242781565299606	0.543119903665861	0.651834174378747	0	0	0.520485390508395	0.723210401205571	0.416775771371136	0.163318704866873	0.553737309044484	0.173901638088673	0.229472519722954
Anogam_AGAP001597-RB	1	4	2	1	1	5	2	2	0.757218434700394	0.456880096334139	0.348165825621253	1	1	0.479514609491605	0.276789598794429	0.583224228628864	0.836681295133127	0.446262690955516	0.826098361911327	0.770527480277046
Anogam_AGAP001617-RB	2	3	1	3	3	7	9	3	0.0788038581615957	0.0841255488408045	0.0740728963704222	0.106833925012547	0.0855988867752927	0.0795453920867664	0.0192975616914209	0.038024642252224	0.0570411862167104	0.0604703907299191	0.027970554001824	0.0399797590731309
Anogam_AGAP001617-RA	3	2	3	6	6	6	7	1	0.921196141838404	0.915874451159196	0.925927103629578	0.893166074987453	0.914401113224707	0.920454607913234	0.980702438308579	0.961975357747776	0.94295881378329	0.939529609270081	0.972029445998176	0.960020240926869
Anogam_AGAP001638-RB	1	1	4	2	4	4	6	7	0.315684218080328	0.405817958297972	1	0.609630208316926	0.138896812496193	1	0.681777423448964	0.137491388838113	0.00436686424682914	0.457173212557736	0.108481118435888	0.23208145310765
Anogam_AGAP001638-RA	1	4	2	1	5	5	8	2	0.684315781919672	0.594182041702028	0	0.390369791683074	0.861103187503807	0	0.318222576551036	0.862508611161887	0.995633135753171	0.542826787442264	0.891518881564112	0.76791854689235
Anogam_AGAP001644-RB	3	4	2	1	5	1	8	4	0.617517707823982	0.623546872351693	0.442596916677025	0.384585751204195	0.771258875039052	0.308385406766298	0.649773188200595	0.784393071223832	0.952054791663576	0.95442545479871	0.927006899508894	0.965222198582064
Anogam_AGAP001644-RA	1	1	5	4	4	4	6	7	0.382482292176018	0.376453127648307	0.557403083322975	0.615414248795805	0.228741124960948	0.691614593233702	0.350226811799405	0.215606928776169	0.0479452083364245	0.0455745452012896	0.0729931004911059	0.0347778014179362
Anogam_AGAP001678-RA	2	1	5	4	7	3	5	6	0.136987846546692	0.122142354909619	0.300608831495268	0.183052319091831	0.196090080118978	0.150199474136587	0.295389166445688	0.31943401532322	0.422354234102327	0.283765899659482	0.299871556992125	0.254810680104786
Anogam_AGAP001678-RB	3	2	2	1	1	1	4	4	0.863012153453308	0.877857645090381	0.699391168504732	0.816947680908169	0.803909919881022	0.849800525863413	0.704610833554312	0.68056598467678	0.577645765897673	0.716234100340518	0.700128443007874	0.745189319895214
Anogam_AGAP001683-RA	3	2	3	6	6	6	7	1	1	1	0.948774682551696	1	0.999999275740456	0.833499160278958	1	0.954998974816192	0.999999905151012	1	0.947363977559177	0.852222852047258
Anogam_AGAP001683-RB	2	3	1	3	3	7	9	3	0	0	0.0512253174483044	0	7.24259544201741e-07	0.166500839721043	0	0.0450010251838076	9.48489885540983e-08	0	0.0526360224408235	0.147777147952742
Anogam_AGAP001697-RA	3	2	3	6	1	1	4	4	0.816212265197776	0.830159574818886	0.804735159746325	0.809814257680112	0.779971929520745	0.794242205424314	0.824192215487284	0.812465324336274	0.796645137409706	0.799194959737761	0.774159143264313	0.81874726931255
Anogam_AGAP001697-RB	2	3	5	4	7	3	5	8	0.183787734802224	0.169840425181113	0.195264840253675	0.190185742319888	0.220028070479255	0.205757794575685	0.175807784512716	0.187534675663726	0.203354862590294	0.200805040262239	0.225840856735687	0.18125273068745
