event	freq_diff	mean_logtpm	pval	pval.corr	comparison	group.i	group.j	mean_freq.i	mean_freq.j
Anogam_AGAP001371-RA	0	1.42804429788745	0.119641076769691	0.121177500931855	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001372-RA	0.307779879238609	1.24612984740367	0.010468594217348	0.12064369979008	OeCa F	OecyF	BulkF	0.672381609338948	0.364601730100339
Anogam_AGAP001372-RB	0.00315419197933748	-Inf	0.0755467196819086	0.12064369979008	OeCa F	OecyF	BulkF	0.0448360875792614	0.0416818955999239
Anogam_AGAP001372-RC	-0.310934071217946	1.73895692973584	0.00747756729810567	0.12064369979008	OeCa F	OecyF	BulkF	0.282782303081791	0.593716374299737
Anogam_AGAP001380-RA	0	0.349878569430862	0.106679960119641	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001381-RA	0	-0.129694920432461	0.109172482552343	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001382-RB	0.00400521161888627	-Inf	0.0745526838966203	0.12064369979008	OeCa F	OecyF	BulkF	0.0131168681285912	0.0091116565097049
Anogam_AGAP001382-RA	-0.00400521161888623	1.42959878694717	0.114656031904287	0.12064369979008	OeCa F	OecyF	BulkF	0.986883131871409	0.990888343490295
Anogam_AGAP013112-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP013014-RA	0	1.68162108229213	0.106679960119641	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001384-RA	0	0.59627842037567	0.106679960119641	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001386-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001387-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001388-RA	NA	1.74835721639918	NA	NA	OeCa F	OecyF	BulkF	1	NA
Anogam_AGAP001391-RA	0	0.911240455331003	0.102193419740778	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001392-RA	0	-0.0777551123045984	0.101694915254237	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001393-RA	0	1.58138273513731	0.0927218344965104	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001396-RA	0	2.02846478455537	0.0902293120638086	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001399-RA	0	2.08518389251894	0.0962113659022931	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001401-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001403-RA	0	1.36628739810614	0.10568295114656	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP013257-RA	0	3.23264450539314	0.0918708240534521	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001405-RA	0	2.01221558052139	0.094715852442672	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001407-RA	0	1.22543694374007	0.107178464606181	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001409-RA	0.5	1.78047106709757	0.00448654037886342	0.12064369979008	OeCa F	OecyF	BulkF	1	0.5
Anogam_AGAP001409-RB	-0.5	0.989455683967115	0.00747756729810567	0.12064369979008	OeCa F	OecyF	BulkF	0	0.5
Anogam_AGAP001410-RA	0	2.3773479886278	0.0972083748753739	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001411-RA	-0.00207491367640585	0.961189009336481	0.113160518444666	0.12064369979008	OeCa F	OecyF	BulkF	0.00123924478915142	0.00331415846555727
Anogam_AGAP001411-RB	0.00207491367640589	1.30881704609931	0.0907278165503489	0.12064369979008	OeCa F	OecyF	BulkF	0.998760755210849	0.996685841534443
Anogam_AGAP001414-RA	0	1.61620436213704	0.0957128614157527	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001415-RA	0	1.0323592254793	0.115653040877368	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001416-RA	NA	0.958448515950247	NA	NA	OeCa F	OecyF	BulkF	NA	NA
Anogam_AGAP001417-RB	-0.01855891928586	0.0588070868021262	0.0797607178464606	0.12064369979008	OeCa F	OecyF	BulkF	0.128607827024314	0.147166746310174
Anogam_AGAP001417-RA	0.0185589192858601	-Inf	0.0626242544731611	0.12064369979008	OeCa F	OecyF	BulkF	0.871392172975686	0.852833253689826
Anogam_AGAP001418-RA	0	1.91085426784569	0.100697906281157	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001420-RA	0	2.31893001741808	0.0857427716849452	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001422-RA	0	0.165467392812247	0.0897308075772682	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001423-RA	0	0.730269054892719	0.116151545363908	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001424-RA	0	-0.091018013297238	0.100697906281157	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001425-RA	0	0.357984116248351	0.103688933200399	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001427-RA	0	0.830443796451965	0.112163509471585	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP013122-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001430-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001434-RA	0.230878574052503	-Inf	0.00994035785288272	0.12064369979008	OeCa F	OecyF	BulkF	0.230878574052503	0
Anogam_AGAP001434-RB	-0.36259813128448	-Inf	0.00497017892644136	0.12064369979008	OeCa F	OecyF	BulkF	0.22073525896287	0.583333390247351
Anogam_AGAP001434-RC	0.131719557231978	-Inf	0.0238568588469185	0.12064369979008	OeCa F	OecyF	BulkF	0.548386166984627	0.416666609752649
Anogam_AGAP001435-RA	0	1.89217205206331	0.0962113659022931	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001438-RA	0.023713053057331	-Inf	0.0576540755467197	0.12064369979008	OeCa F	OecyF	BulkF	0.067693428785597	0.043980375728266
Anogam_AGAP001438-RB	-0.0237130530573311	-Inf	0.0576540755467197	0.12064369979008	OeCa F	OecyF	BulkF	0.932306571214403	0.956019624271734
Anogam_AGAP001443-RA	0	2.15805347769315	0.0927218344965104	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001446-RD	0.000872587725586188	1.0244477621566	0.113659022931206	0.12064369979008	OeCa F	OecyF	BulkF	0.00292504541688274	0.00205245769129655
Anogam_AGAP001446-RE	-0.244275503933394	1.21774960915907	0.014456630109671	0.12064369979008	OeCa F	OecyF	BulkF	0.0853241149104046	0.329599618843799
Anogam_AGAP001446-RB	0.27304026728289	1.98179847563686	0.0129611166500498	0.12064369979008	OeCa F	OecyF	BulkF	0.865830431788056	0.592790164505166
Anogam_AGAP001446-RC	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	0	0
Anogam_AGAP001446-RA	-0.0296373510750825	0.584277693884189	0.0682951146560319	0.12064369979008	OeCa F	OecyF	BulkF	0.0459204078846563	0.0755577589597387
Anogam_AGAP013537-RA	0	-0.461820384482258	0.0967098703888335	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001447-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001451-RC	-0.00813032982840528	-Inf	0.0715705765407555	0.12064369979008	OeCa F	OecyF	BulkF	0.477526729293611	0.485657059122016
Anogam_AGAP001451-RA	0.00813032982840523	1.35626497520957	0.0932203389830508	0.12064369979008	OeCa F	OecyF	BulkF	0.522473270706389	0.514342940877984
Anogam_AGAP001451-RB	0	1.17868612435499	0.107178464606181	0.12064369979008	OeCa F	OecyF	BulkF	0	0
Anogam_AGAP001453-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001455-RA	0.010488741516922	-Inf	0.0715705765407555	0.12064369979008	OeCa F	OecyF	BulkF	0.652028608528865	0.641539867011943
Anogam_AGAP001455-RB	0.0171254119726284	-Inf	0.0626242544731611	0.12064369979008	OeCa F	OecyF	BulkF	0.149502447850719	0.132377035878091
Anogam_AGAP001455-RC	-0.0276141534895504	-Inf	0.0576540755467197	0.12064369979008	OeCa F	OecyF	BulkF	0.198468943620416	0.226083097109966
Anogam_AGAP001461-RA	0	-1.02279975958581	0.115653040877368	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001462-RA	0	0.17607723844303	0.0877367896311067	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001464-RB	-0.043577705077783	0.484962673251648	0.0558325024925224	0.12064369979008	OeCa F	OecyF	BulkF	0.100449816766731	0.144027521844514
Anogam_AGAP001464-RA	0.0435777050777829	1.30966959326374	0.0518444666001994	0.12064369979008	OeCa F	OecyF	BulkF	0.899550183233269	0.855972478155486
Anogam_AGAP001466-RA	0	0.670913602988503	0.0992023928215354	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001467-RA	0	0.738083346183505	0.117647058823529	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001468-RA	0	1.11356783424904	0.103190428713858	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001470-RA	0	0.608195792472236	0.104187437686939	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001471-RA	0	0.342195730937881	0.108673978065803	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001473-RA	0	0.53934262014947	0.106679960119641	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001476-RA	0	0.633731747873277	0.106181455633101	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001477-RA	0	0.00859640248375135	0.103688933200399	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001482-RA	0	0.285684353301701	0.0887337986041875	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001484-RA	0	-0.0555249280838787	0.102691924227318	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001487-RA	-0.177990908490498	-0.0125735538362995	0.0209371884346959	0.12064369979008	OeCa F	OecyF	BulkF	0.174818458718133	0.352809367208632
Anogam_AGAP001487-RB	0.177990908490498	1.93170098937475	0.0214356929212363	0.12064369979008	OeCa F	OecyF	BulkF	0.825181541281867	0.647190632791368
Anogam_AGAP001488-RB	0.00448126954295559	0.686212762623588	0.0897308075772682	0.12064369979008	OeCa F	OecyF	BulkF	0.112535420741736	0.108054151198781
Anogam_AGAP001488-RA	-0.00448126954295558	-0.638453310199269	0.0997008973080758	0.12064369979008	OeCa F	OecyF	BulkF	0.887464579258264	0.891945848801219
Anogam_AGAP001491-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001497-RA	0.0300525354039284	-Inf	0.0556660039761431	0.12064369979008	OeCa F	OecyF	BulkF	0.0389889726135401	0.00893643720961169
Anogam_AGAP001497-RB	-0.0574862235790265	-Inf	0.0447316103379722	0.12064369979008	OeCa F	OecyF	BulkF	0.140150440592133	0.197636664171159
Anogam_AGAP001497-RC	0.0274336881750982	0.591152324463327	0.0752741774675972	0.12064369979008	OeCa F	OecyF	BulkF	0.820860586794327	0.793426898619229
Anogam_AGAP001498-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001500-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001502-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001506-RA	0	0.678561834204701	0.0952143569292124	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001507-RA	0	1.39150802469022	0.106181455633101	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001508-RA	0	1.26308815157524	0.100199401794616	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001509-RA	0	1.37453756434111	0.10518444666002	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001510-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001511-RA	0	0.949647689374968	0.116151545363908	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP013185-RA	0	1.05205426890903	0.113659022931206	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP013005-RA	0	0.353136008012498	0.107178464606181	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001513-RA	0	0.471783039830691	0.106679960119641	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001514-RA	0	1.8698542833968	0.0952143569292124	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001515-RA	-0.00885126154456228	1.36045376351722	0.0887337986041875	0.12064369979008	OeCa F	OecyF	BulkF	0.991148738455438	1
Anogam_AGAP001515-RB	0.00885126154456225	1.66222243108339	0.0977068793619142	0.12064369979008	OeCa F	OecyF	BulkF	0.00885126154456225	0
Anogam_AGAP001522-RA	0	0.417098953889928	0.0977068793619142	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001523-RA	0	0.888987138381466	0.117148554336989	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001525-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001526-RA	0	0.889751308220551	0.117148554336989	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001528-RA	0	0.65842880081375	0.0937188434695913	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP013519-RA	0	0.910548723940952	0.102193419740778	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001530-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP013108-RA	NA	0.867232446448838	NA	NA	OeCa F	OecyF	BulkF	1	NA
Anogam_AGAP001532-RA	0	1.33550177659239	0.098703888334995	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001534-RA	0	0.984883589689873	0.117647058823529	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001537-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001539-RA	0	2.13654262261718	0.0917248255234297	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001541-RA	0	0.639758216090478	0.102691924227318	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001542-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001543-RA	NA	-Inf	NA	NA	OeCa F	OecyF	BulkF	NA	NA
Anogam_AGAP001544-RB	-0.0333319777919663	-Inf	0.0546719681908548	0.12064369979008	OeCa F	OecyF	BulkF	0.952380846693401	0.985712824485367
Anogam_AGAP001544-RA	0.0333319777919663	0.273127581699306	0.0568295114656032	0.12064369979008	OeCa F	OecyF	BulkF	0.0476191533065992	0.0142871755146329
Anogam_AGAP001547-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001548-RA	-0.154846948285576	1.41345656492174	0.0264207377866401	0.12064369979008	OeCa F	OecyF	BulkF	0.359930550139165	0.514777498424741
Anogam_AGAP001548-RC	0	1.3894814490285	0.108673978065803	0.12064369979008	OeCa F	OecyF	BulkF	0	0
Anogam_AGAP001548-RB	0.154846948285576	1.23909417660154	0.0219341974077767	0.12064369979008	OeCa F	OecyF	BulkF	0.640069449860835	0.485222501575259
Anogam_AGAP012990-RA	0	1.62708006461619	0.106181455633101	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001551-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP013243-RA	0	1.54870683807184	0.100697906281157	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP013124-RA	0	1.10996367736343	0.103190428713858	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001552-RA	NA	1.68793570097112	NA	NA	OeCa F	OecyF	BulkF	1	NA
Anogam_AGAP001554-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001555-RA	0	2.17310732623715	0.0932203389830508	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001556-RA	NA	-Inf	NA	NA	OeCa F	OecyF	BulkF	1	NA
Anogam_AGAP001559-RA	0	1.37375842910749	0.103190428713858	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001562-RA	0	1.5400745132163	0.103688933200399	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001563-RA	0	0.80109920148847	0.10568295114656	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001564-RA	0	0.373023772797275	0.107676969092722	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001566-RA	0.32027778713142	1.93643204924858	0.0124626121635095	0.12064369979008	OeCa F	OecyF	BulkF	0.666666666666667	0.346388879535247
Anogam_AGAP001566-RB	-0.32027778713142	1.05122765591733	0.0099700897308076	0.12064369979008	OeCa F	OecyF	BulkF	0.333333333333333	0.653611120464753
Anogam_AGAP001567-RA	0	0.412043312573072	0.098703888334995	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001568-RA	0	0.851664150752444	0.103190428713858	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001573-RA	0	1.78191840743348	0.0957128614157527	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001576-RA	0	0.714977776787156	0.107676969092722	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001578-RA	0	1.02366803717765	0.119641076769691	0.121177500931855	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001579-RA	0	1.70636505508287	0.0992023928215354	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001584-RA	0	1.55124389590327	0.0967098703888335	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001587-RA	0	1.78826958305661	0.0957128614157527	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001588-RA	0	-0.210482927459214	0.103190428713858	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001589-RA	0	1.00799294259593	0.123629112662014	0.123833504371533	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001592-RA	-0.430510169093895	1.87194717544259	0.00648055832502492	0.12064369979008	OeCa F	OecyF	BulkF	0.569489830906105	1
Anogam_AGAP001592-RB	0.430510169093895	0.929322748853125	0.0069790628115653	0.12064369979008	OeCa F	OecyF	BulkF	0.430510169093895	0
Anogam_AGAP001593-RA	0	1.20593775955868	0.117647058823529	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001594-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001595-RA	0	4.05834341584597	0.083955223880597	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001596-RA	NA	3.4286118062562	NA	NA	OeCa F	OecyF	BulkF	NA	NA
Anogam_AGAP001597-RA	0.0448102553002113	1.4634069639043	0.0628115653040877	0.12064369979008	OeCa F	OecyF	BulkF	0.479245214448071	0.43443495914786
Anogam_AGAP001597-RB	-0.0448102553002113	1.60476590213696	0.0543369890329013	0.12064369979008	OeCa F	OecyF	BulkF	0.520754785551929	0.56556504085214
Anogam_AGAP001598-RA	NA	1.33436798586569	NA	NA	OeCa F	OecyF	BulkF	1	NA
Anogam_AGAP001600-RA	0	1.34390281964837	0.109172482552343	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001603-RA	0	1.0057866469592	0.119641076769691	0.121177500931855	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001605-RA	0	0.946516933185927	0.117148554336989	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001608-RA	0	0.892399304928898	0.114656031904287	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001609-RA	0	1.23215151433711	0.102193419740778	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001613-RA	0	1.57226562466988	0.0922233300099701	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001615-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001616-RA	0	2.13779837607644	0.0917248255234297	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001617-RB	0.0408796377374891	1.39785385105695	0.0672981056829511	0.12064369979008	OeCa F	OecyF	BulkF	0.0790007677909408	0.0381211300534518
Anogam_AGAP001617-RA	-0.040879637737489	1.04346114761105	0.0648055832502493	0.12064369979008	OeCa F	OecyF	BulkF	0.920999232209059	0.961878869946548
Anogam_AGAP001618-RA	0	1.194400103129	0.112163509471585	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001620-RA	NA	1.728334379193	NA	NA	OeCa F	OecyF	BulkF	NA	NA
Anogam_AGAP001623-RA	0	0.919661829953626	0.0977068793619142	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001626-RA	0	1.76598851866458	0.0882352941176471	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001628-RA	0	1.87786109650895	0.0957128614157527	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP013268-RA	NA	0.562525905648722	NA	NA	OeCa F	OecyF	BulkF	NA	1
Anogam_AGAP001630-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001631-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001632-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001633-RA	0	1.06590909303086	0.108673978065803	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001634-RA	0	1.34072457580063	0.112163509471585	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001635-RA	0	0.983029704822611	0.117148554336989	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001636-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001637-RA	NA	0.641466408569052	NA	NA	OeCa F	OecyF	BulkF	NA	1
Anogam_AGAP001638-RB	0.299288833281465	1.91941398119787	0.0124626121635095	0.12064369979008	OeCa F	OecyF	BulkF	0.573834058792767	0.274545225511302
Anogam_AGAP001638-RA	-0.299288833281465	1.28105576383199	0.0099700897308076	0.12064369979008	OeCa F	OecyF	BulkF	0.426165941207233	0.725454774488698
Anogam_AGAP001640-RA	0	0.250290849076079	0.094715852442672	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001644-RB	-0.234186518078434	0.654958065876793	0.0099700897308076	0.12064369979008	OeCa F	OecyF	BulkF	0.5612204989509	0.795407017029334
Anogam_AGAP001644-RA	0.234186518078434	0.721183384012922	0.0174476570289133	0.12064369979008	OeCa F	OecyF	BulkF	0.4387795010491	0.204592982970666
Anogam_AGAP001646-RA	0	0.896512923966587	0.108673978065803	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP028469-RA	0	0.785885674933498	0.10568295114656	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP029001-RA	0	2.0948350620192	0.0942173479561316	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001651-RA	0	1.3041763156691	0.0932203389830508	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001652-RA	0	0.476132543960492	0.100199401794616	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001654-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001656-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001657-RA	0	2.48469645356429	0.0977068793619142	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001662-RA	0	1.33052521206287	0.0962113659022931	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001664-RA	0	1.06708149401551	0.107178464606181	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001665-RA	0	0.891946898929241	0.115154536390828	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001666-RA	0	0.836231386231224	0.107676969092722	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001667-RA	0	0.578610422010779	0.101694915254237	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001668-RA	0	1.16317820541276	0.101196410767697	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001670-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001671-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001672-RA	NA	-Inf	NA	NA	OeCa F	OecyF	BulkF	NA	NA
Anogam_AGAP001674-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001676-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001678-RA	-0.159146127639885	-Inf	0.0178926441351889	0.12064369979008	OeCa F	OecyF	BulkF	0.186579677650526	0.345725805290411
Anogam_AGAP001678-RB	0.159146127639885	-Inf	0.0178926441351889	0.12064369979008	OeCa F	OecyF	BulkF	0.813420322349474	0.654274194709589
Anogam_AGAP013310-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001679-RA	0.0490241984392627	0.847058146288665	0.055333998005982	0.12064369979008	OeCa F	OecyF	BulkF	0.143520322681555	0.0944961242422921
Anogam_AGAP001679-RB	-0.0490241984392628	-Inf	0.0467196819085487	0.12064369979008	OeCa F	OecyF	BulkF	0.856479677318445	0.905503875757708
Anogam_AGAP001682-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001683-RA	-0.0020747324718362	-Inf	0.0775347912524851	0.12064369979008	OeCa F	OecyF	BulkF	0.982924894183899	0.984999626655735
Anogam_AGAP001683-RB	0.00207473247183607	-Inf	0.0775347912524851	0.12064369979008	OeCa F	OecyF	BulkF	0.0170751058161015	0.0150003733442654
Anogam_AGAP013622-RA	NA	-Inf	NA	NA	OeCa F	OecyF	BulkF	NA	NA
Anogam_AGAP001685-RA	0	-Inf	0.084493041749503	0.12064369979008	OeCa F	OecyF	BulkF	1	1
Anogam_AGAP001687-RA	0.333333333333333	-Inf	0.00497017892644136	0.12064369979008	OeCa F	OecyF	BulkF	1	0.666666666666667
