Name	Length	EffectiveLength	TPM	NumReads
Anogam_AGAP005115-RA	2919	2675.906	9.264185	626.000000
Anogam_AGAP005116-RA	867	625.330	10.575739	167.000000
Anogam_AGAP005117-RA	666	427.319	36.976390	399.000000
Anogam_AGAP005118-RA	468	244.102	81.601862	503.000000
Anogam_AGAP005119-RA	2469	2225.906	2.810956	158.000000
Anogam_AGAP005120-RA	1299	1055.906	10.088599	269.000000
Anogam_AGAP005121-RB	573	338.658	91.325748	781.000000
Anogam_AGAP005122-RA	1185	941.906	67.311248	1601.000000
Anogam_AGAP005123-RA	462	238.944	140.044024	845.000000
Anogam_AGAP005124-RC	1488	1244.906	146.613506	4609.000000
Anogam_AGAP005125-RA	2628	2384.906	2.274852	137.000000
Anogam_AGAP005126-RA	1125	881.906	5.792570	129.000000
Anogam_AGAP005127-RA	2373	2129.906	2.417056	130.000000
Anogam_AGAP005128-RA	1392	1148.906	3.619167	105.000000
Anogam_AGAP005129-RA	837	595.546	42.689725	642.000000
Anogam_AGAP005130-RA	1596	1352.906	7.610436	260.000000
Anogam_AGAP005131-RA	393	182.632	387.481067	1787.000000
Anogam_AGAP005132-RA	447	226.278	49.877662	285.000000
Anogam_AGAP005133-RA	3198	2954.906	16.685124	1245.000000
Anogam_AGAP005134-RA	1656	1412.906	325.235742	11604.000000
Anogam_AGAP005135-RA	5880	5636.906	1.246496	177.430309
Anogam_AGAP005136-RA	288	107.610	116.656372	317.000000
Anogam_AGAP005137-RA	1299	1055.906	9.263509	247.000000
Anogam_AGAP005138-RA	1371	1127.906	14.675984	418.000000
Anogam_AGAP005139-RA	2511	2267.906	0.453996	26.000000
Anogam_AGAP005141-RA	1620	1376.906	9.491033	330.000000
Anogam_AGAP005142-RA	1821	1577.906	20.152931	803.000000
Anogam_AGAP005143-RA	2304	2060.906	2.440334	127.000000
Anogam_AGAP005144-RA	984	741.718	14.895977	279.000000
Anogam_AGAP005145-RA	1974	1730.906	1.029539	45.000000
Anogam_AGAP005146-RA	2157	1913.906	0.000000	0.000000
Anogam_AGAP005147-RB	3666	3422.906	18.499383	1599.000000
Anogam_AGAP005148-RA	702	462.338	19.528961	228.000000
Anogam_AGAP005149-RA	195	56.673	225.698362	323.000000
Anogam_AGAP005150-RA	411	196.837	25.349435	126.000000
Anogam_AGAP005152-RA	882	640.232	27.339358	442.000000
Anogam_AGAP005153-RB	852	610.449	565.550545	8718.000000
Anogam_AGAP005155-RA	3195	2951.906	6.050312	451.000000
Anogam_AGAP005156-RA	2868	2624.906	0.784501	52.000000
Anogam_AGAP005158-RA	1023	779.906	13.100303	258.000000
Anogam_AGAP005159-RA	774	533.143	7.947745	107.000000
Anogam_AGAP005160-RB	624	386.858	461.155371	4505.000000
Anogam_AGAP005161-RA	3198	2954.906	4.918426	367.000000
Anogam_AGAP005162-RA	3636	3392.906	6.454417	553.000000
Anogam_AGAP005163-RA	1653	1409.906	3.763730	134.000000
Anogam_AGAP005164-RA	2796	2552.906	13.448939	867.000000
Anogam_AGAP005165-RA	4038	3794.906	0.709597	68.000000
Anogam_AGAP005166-RA	1050	806.906	0.000000	0.000000
Anogam_AGAP005167-RA	819	577.700	11.858973	173.000000
Anogam_AGAP005168-RA	603	366.859	4.857554	45.000000
Anogam_AGAP005169-RA	702	462.338	11.905814	139.000000
Anogam_AGAP005170-RA	1896	1652.906	13.177054	550.000000
Anogam_AGAP005171-RA	636	398.352	0.596468	6.000000
Anogam_AGAP005172-RA	1110	866.906	0.000000	0.000000
Anogam_AGAP005173-RA	1989	1745.906	23.407910	1032.000000
Anogam_AGAP005174-RA	1080	836.906	16.372059	346.000000
Anogam_AGAP005175-RB	6972	6728.906	21.098347	3585.000000
Anogam_AGAP005176-RA	1413	1169.906	11.813492	349.000000
Anogam_AGAP005177-RA	1020	776.906	8.359480	164.000000
Anogam_AGAP005178-RA	1059	815.906	38.828781	800.000000
Anogam_AGAP005179-RA	474	249.273	326.308844	2054.000000
Anogam_AGAP005180-RA	621	384.003	293.497504	2846.000000
Anogam_AGAP005181-RA	414	199.235	0.795055	4.000000
Anogam_AGAP005182-RA	840	598.528	0.000000	0.000000
Anogam_AGAP005183-RA	1938	1694.906	25.373946	1086.000000
Anogam_AGAP005185-RA	1206	962.906	0.000000	0.000000
Anogam_AGAP005187-RA	10968	10724.906	8.951240	2424.225177
Anogam_AGAP005188-RA	2031	1787.906	12.337135	557.000000
Anogam_AGAP005189-RA	426	208.916	17.628470	93.000000
Anogam_AGAP005190-RA	858	616.398	4.111707	64.000000
Anogam_AGAP005191-RA	2904	2660.906	0.699475	47.000000
Anogam_AGAP005192-RA	651	412.789	38.661632	403.000000
Anogam_AGAP005193-RA	5988	5744.906	0.792718	115.000000
Anogam_AGAP005194-RA	819	577.700	0.959686	14.000000
Anogam_AGAP005195-RA	753	512.432	10.510095	136.000000
Anogam_AGAP005196-RA	795	553.933	2.001724	28.000000
Anogam_AGAP005197-RA	459	236.404	197.498139	1179.000000
Anogam_AGAP005198-RA	1251	1007.906	24.556352	625.000000
Anogam_AGAP005199-RB	849	607.471	17.992315	276.000000
Anogam_AGAP005200-RA	1041	797.906	14.839640	299.000000
Anogam_AGAP005201-RA	732	491.759	8.938693	111.000000
Anogam_AGAP005202-RB	330	135.730	467.401118	1602.000000
Anogam_AGAP005203-RC	1395	1151.906	79.276799	2306.000000
Anogam_AGAP005205-RB	1269	1025.906	43.117092	1117.000000
Anogam_AGAP005206-RA	723	482.917	19.516778	238.000000
Anogam_AGAP005207-RA	2637	2393.906	0.198508	12.000000
Anogam_AGAP005208-RA	429	211.384	3.559463	19.000000
Anogam_AGAP005209-RA	1695	1451.906	27.684160	1015.000000
Anogam_AGAP005210-RA	1359	1115.906	9.972007	281.000000
Anogam_AGAP005211-RA	1662	1418.906	11.526574	413.000000
Anogam_AGAP005212-RA	2130	1886.906	6.799837	324.000000
Anogam_AGAP005213-RD	9156	8912.906	0.155508	35.000000
Anogam_AGAP005214-RA	1065	821.906	0.000000	0.000000
Anogam_AGAP005215-RA	1221	977.906	5.790856	143.000000
Anogam_AGAP005216-RA	5286	5042.906	11.017436	1403.000000
Anogam_AGAP005217-RA	1785	1541.906	0.333879	13.000000
Anogam_AGAP005218-RA	1032	788.906	11.746122	234.000000
Anogam_AGAP005219-RA	5544	5300.906	0.313764	42.000000
Anogam_AGAP005220-RA	1029	785.906	7.054420	140.000000
Anogam_AGAP005221-RA	2475	2231.906	5.198709	293.000000
Anogam_AGAP005222-RA	861	619.375	15.408742	241.000000
Anogam_AGAP005223-RA	633	395.475	50.367738	503.000000
Anogam_AGAP005225-RA	1407	1163.906	3.504477	103.000000
Anogam_AGAP005226-RA	543	310.879	10.827582	85.000000
Anogam_AGAP005227-RA	2169	1925.906	3.043199	148.000000
Anogam_AGAP013141-RA	252	85.980	126.198876	274.000000
Anogam_AGAP005228-RA	333	137.842	54.298025	189.000000
Anogam_AGAP005229-RA	1284	1040.906	0.190223	5.000000
Anogam_AGAP005230-RA	1356	1112.906	0.640498	18.000000
Anogam_AGAP005231-RA	699	459.413	3.965142	46.000000
Anogam_AGAP005233-RA	735	494.713	0.720432	9.000000
Anogam_AGAP005234-RA	624	386.858	203.297351	1986.000000
Anogam_AGAP005235-RA	1893	1649.906	3.720286	155.000000
Anogam_AGAP005236-RA	690	450.631	41.742297	475.000000
Anogam_AGAP005237-RA	1530	1286.906	10.493283	341.000000
Anogam_AGAP005238-RA	1479	1235.906	34.701388	1083.000000
Anogam_AGAP005239-RA	921	678.995	5.832263	100.000000
Anogam_AGAP005240-RA	1113	869.906	25.083213	551.000000
Anogam_AGAP005241-RA	747	506.517	15.401962	197.000000
Anogam_AGAP005242-RA	1632	1388.906	5.046662	177.000000
Anogam_AGAP005243-RA	1239	995.906	3.300377	83.000000
Anogam_AGAP005244-RA	3393	3149.906	2.685956	213.644989
Anogam_AGAP005245-RA	2736	2492.906	28.291878	1781.000000
Anogam_AGAP005246-RA	1188	944.906	107.875745	2574.000000
Anogam_AGAP005247-RA	534	302.627	229.522347	1754.000000
Anogam_AGAP005248-RA	843	601.509	0.197507	3.000000
Anogam_AGAP005249-RA	2589	2345.906	2.700929	160.000000
Anogam_AGAP005250-RA	2589	2345.906	30.385450	1800.000000
Anogam_AGAP005251-RA	3591	3347.906	1.100053	93.000000
Anogam_AGAP005252-RA	1389	1145.906	8.432273	244.000000
Anogam_AGAP005253-RA	1917	1673.906	15.756036	666.000000
Anogam_AGAP005254-RB	1488	1244.906	0.000000	0.000000
Anogam_AGAP005255-RA	666	427.319	9.915974	107.000000
Anogam_AGAP005256-RA	855	613.423	0.000000	0.000000
Anogam_AGAP005257-RA	2706	2462.906	0.787865	49.000000
Anogam_AGAP005258-RA	2253	2009.906	0.453164	23.000000
Anogam_AGAP005259-RA	3750	3506.906	1.648665	146.000000
Anogam_AGAP005260-RA	636	398.352	7.952912	80.000000
Anogam_AGAP005261-RA	1248	1004.906	7.881492	200.000000
Anogam_AGAP005262-RA	1860	1616.906	6.906661	282.000000
Anogam_AGAP005263-RA	3963	3719.906	22.866835	2148.000000
Anogam_AGAP005264-RA	750	509.475	0.530295	6.822389
Anogam_AGAP005265-RA	361	158.120	1.797618	7.177611
Anogam_AGAP005266-RA	750	509.475	0.000000	0.000000
Anogam_AGAP005267-RA	555	321.961	13.037876	106.000000
Anogam_AGAP005268-RA	258	89.429	73.951029	167.000000
Anogam_AGAP005269-RA	4179	3935.906	5.362734	533.000000
Anogam_AGAP005270-RA	975	732.751	7.890416	146.000000
Anogam_AGAP005271-RA	1107	863.906	3.208747	70.000000
Anogam_AGAP005272-RA	885	643.208	31.091633	505.000000
Anogam_AGAP005273-RA	4218	3974.906	0.139478	14.000000
Anogam_AGAP005274-RA	1911	1667.906	11.752694	495.000000
Anogam_AGAP005275-RA	2103	1859.906	15.266235	717.000000
Anogam_AGAP005279-RB	4947	4703.906	5.480575	651.000000
Anogam_AGAP005277-RA	1011	767.906	0.257849	5.000000
Anogam_AGAP005280-RA	2121	1877.906	0.274141	13.000000
Anogam_AGAP005281-RA	1809	1565.906	0.455209	18.000000
Anogam_AGAP005282-RA	1380	1136.906	9.091170	261.000000
Anogam_AGAP005283-RA	1536	1292.906	0.000000	0.000000
Anogam_AGAP005285-RA	11751	11507.906	1.728265	502.230231
Anogam_AGAP005287-RA	2580	2336.906	5.592120	330.000000
Anogam_AGAP005288-RA	9495	9251.906	0.963064	225.000000
Anogam_AGAP005289-RA	366	161.885	61.889744	253.000000
Anogam_AGAP005290-RA	6798	6554.906	1.153907	191.000000
Anogam_AGAP005291-RA	5772	5528.906	3.882221	542.020520
Anogam_AGAP005292-RA	1185	941.906	31.154050	741.000000
Anogam_AGAP005293-RA	1518	1274.906	15.965730	514.000000
Anogam_AGAP005294-RB	1716	1472.906	4.274899	159.000000
Anogam_AGAP005295-RA	1194	950.906	7.329578	176.000000
Anogam_AGAP005296-RA	1224	980.906	10.738858	266.000000
Anogam_AGAP005297-RA	1179	935.906	19.844698	469.000000
Anogam_AGAP005298-RA	822	580.675	2.932507	43.000000
Anogam_AGAP005299-RA	1539	1295.906	28.266501	925.000000
Anogam_AGAP005300-RA	4326	4082.906	7.701137	794.000000
Anogam_AGAP005301-RA	3402	3158.906	1.704928	136.000000
Anogam_AGAP005302-RA	861	619.375	3.388645	53.000000
Anogam_AGAP029111-RA	3513	3269.906	0.084775	7.000000
Anogam_AGAP005305-RA	3099	2855.906	3.272441	236.000000
Anogam_AGAP005306-RA	1227	983.906	11.068352	275.000000
Anogam_AGAP005307-RA	933	690.938	5.788764	101.000000
Anogam_AGAP005308-RA	861	619.375	3.708328	58.000000
Anogam_AGAP005309-RA	1215	971.906	79.127752	1942.000000
Anogam_AGAP005310-RA	771	530.175	0.000000	0.000000
Anogam_AGAP005311-RA	1050	806.906	0.785237	16.000000
Anogam_AGAP005312-RA	327	133.617	4.149262	14.000000
Anogam_AGAP005313-RA	234	76.033	85.937609	165.000000
Anogam_AGAP005314-RA	240	79.343	106.809129	214.000000
Anogam_AGAP005315-RA	396	184.957	19.269696	90.000000
Anogam_AGAP005316-RA	678	438.956	97.613569	1082.000000
Anogam_AGAP005317-RA	1461	1217.906	56.414344	1735.000000
Anogam_AGAP005318-RA	1419	1175.906	0.269415	8.000000
Anogam_AGAP005319-RA	1599	1355.906	7.652010	262.000000
Anogam_AGAP005320-RA	1383	1139.906	7.399705	213.000000
Anogam_AGAP005321-RA	2238	1994.906	5.498714	277.000000
Anogam_AGAP005322-RA	2379	2135.906	11.309710	610.000000
Anogam_AGAP005323-RB	1005	761.906	54.262902	1044.000000
Anogam_AGAP005324-RB	690	450.631	56.505888	643.000000
Anogam_AGAP005325-RA	1125	881.906	13.201671	294.000000
Anogam_AGAP005326-RA	2724	2480.906	3.751123	235.000000
Anogam_AGAP005327-RA	417	201.647	760.801913	3874.000000
Anogam_AGAP005328-RA	1920	1676.906	0.047231	2.000000
Anogam_AGAP005329-RA	2310	2066.906	0.708900	37.000000
Anogam_AGAP005330-RA	5226	4982.906	0.357630	45.000000
Anogam_AGAP005331-RA	1068	824.906	8.881190	185.000000
Anogam_AGAP005332-RA	1056	812.906	0.048715	1.000000
Anogam_AGAP005333-RA	1770	1526.906	0.103741	4.000000
Anogam_AGAP005334-RA	525	294.455	431.035705	3205.000000
Anogam_AGAP005335-RA	534	302.627	493.459960	3771.000000
Anogam_AGAP005336-RA	1509	1265.906	12.700722	406.000000
Anogam_AGAP005337-RA	1329	1085.906	0.000000	0.000000
Anogam_AGAP005338-RA	756	515.384	0.871657	11.344175
Anogam_AGAP005339-RA	1434	1190.906	0.000000	0.000000
Anogam_AGAP005340-RA	525	294.455	1.075908	8.000000
Anogam_AGAP005341-RB	2268	2024.906	8.057422	412.000000
Anogam_AGAP005342-RA	1638	1394.906	8.971105	316.000000
Anogam_AGAP005343-RA	3615	3371.906	1.632462	139.000000
Anogam_AGAP005344-RA	633	395.475	78.505579	784.000000
Anogam_AGAP005345-RA	2685	2441.906	0.032434	2.000000
Anogam_AGAP005346-RA	1386	1142.906	0.000000	0.000000
Anogam_AGAP005347-RA	1401	1157.906	4.856450	142.000000
Anogam_AGAP005348-RA	1194	950.906	3.581498	86.000000
Anogam_AGAP005349-RA	2106	1862.906	13.137155	618.000000
Anogam_AGAP005350-RA	1197	953.906	23.912268	576.000000
Anogam_AGAP005351-RA	1923	1679.906	9.947897	422.000000
Anogam_AGAP005352-RA	1548	1304.906	6.251609	206.000000
Anogam_AGAP005353-RA	423	206.467	37.976771	198.000000
Anogam_AGAP005354-RA	306	119.373	0.000000	0.000000
Anogam_AGAP005355-RA	762	521.302	0.000000	0.000000
Anogam_AGAP005356-RA	1371	1127.906	0.070220	2.000000
Anogam_AGAP005359-RA	4371	4127.906	1.774785	185.000000
Anogam_AGAP005360-RB	639	401.238	40.860355	414.000000
Anogam_AGAP005361-RA	1122	878.906	4.370521	97.000000
Anogam_AGAP005362-RA	2586	2342.906	29.629943	1753.000000
Anogam_AGAP005363-RA	921	678.995	10.848009	186.000000
Anogam_AGAP005364-RA	1560	1316.906	22.192458	738.000000
Anogam_AGAP005365-RA	1251	1007.906	11.236987	286.000000
Anogam_AGAP005366-RA	4095	3851.906	2.755262	268.000000
Anogam_AGAP005368-RA	762	521.302	3.570364	47.000000
Anogam_AGAP005369-RA	3582	3338.906	3.664865	309.000000
Anogam_AGAP005370-RA	1674	1430.906	0.110701	4.000000
Anogam_AGAP005371-RA	1758	1514.906	0.836504	32.000000
Anogam_AGAP005372-RA	1695	1451.906	23.265605	853.000000
Anogam_AGAP005373-RA	1713	1469.906	0.080823	3.000000
Anogam_AGAP005374-RA	4233	3989.906	26.033908	2623.000000
Anogam_AGAP005375-RA	1533	1289.906	19.709735	642.000000
Anogam_AGAP005376-RA	672	433.132	142.537600	1559.000000
Anogam_AGAP005377-RA	432	213.851	107.589247	581.000000
Anogam_AGAP005378-RB	921	678.995	4.024261	69.000000
Anogam_AGAP005379-RA	615	378.277	14.132778	135.000000
Anogam_AGAP005380-RA	483	257.128	145.541154	945.000000
Anogam_AGAP005381-RC	1839	1595.906	13.101783	528.000000
Anogam_AGAP005382-RA	888	646.189	25.677830	419.000000
Anogam_AGAP005383-RA	987	744.708	1.648464	31.000000
Anogam_AGAP005384-RA	981	738.730	1.179344	22.000000
Anogam_AGAP005385-RA	981	738.730	9.220325	172.000000
Anogam_AGAP005386-RA	957	714.842	0.000000	0.000000
Anogam_AGAP005387-RA	978	735.741	0.490090	9.105350
Anogam_AGAP005388-RA	993	750.685	4.161916	78.894650
Anogam_AGAP005389-RA	975	732.751	0.000000	0.000000
Anogam_AGAP005390-RA	2031	1787.906	0.287940	13.000000
Anogam_AGAP005391-RA	3393	3149.906	3.570463	284.000000
Anogam_AGAP005392-RA	1005	761.906	12.734110	245.000000
Anogam_AGAP005393-RA	642	404.124	136.208356	1390.000000
Anogam_AGAP005394-RA	2715	2471.906	4.693961	293.000000
Anogam_AGAP005396-RA	1650	1406.906	4.109525	146.000000
Anogam_AGAP005397-RA	402	189.705	8.767446	42.000000
Anogam_AGAP005398-RA	927	684.959	12.777065	221.000000
Anogam_AGAP005399-RA	2757	2513.906	0.173280	11.000000
Anogam_AGAP005400-RA	1062	818.906	58.755175	1215.000000
Anogam_AGAP005401-RA	1563	1319.906	40.203663	1340.000000
Anogam_AGAP005402-RA	423	206.467	49.293081	257.000000
Anogam_AGAP005404-RA	1581	1337.906	17.670651	597.000000
Anogam_AGAP005405-RA	2472	2228.906	3.446781	194.000000
Anogam_AGAP005406-RA	2352	2108.906	5.201473	277.000000
Anogam_AGAP005407-RA	1515	1271.906	2.864420	92.000000
Anogam_AGAP005408-RA	1176	932.906	16.470156	388.000000
Anogam_AGAP005409-RA	714	474.098	12.612839	151.000000
Anogam_AGAP005410-RC	618	381.142	46.235619	445.000000
Anogam_AGAP005411-RA	2274	2030.906	5.479239	281.000000
Anogam_AGAP005412-RA	1941	1697.906	29.877158	1281.000000
Anogam_AGAP005413-RA	849	607.471	22.229635	341.000000
Anogam_AGAP005414-RA	1401	1157.906	13.714340	401.000000
Anogam_AGAP005415-RA	2163	1919.906	1.381970	67.000000
Anogam_AGAP005416-RA	285	105.730	0.000000	0.000000
Anogam_AGAP005417-RA	1464	1220.906	0.973067	30.000000
Anogam_AGAP005418-RA	990	747.697	29.500762	557.000000
Anogam_AGAP005419-RA	1464	1220.906	15.504205	478.000000
Anogam_AGAP005420-RA	957	714.842	300.921760	5432.000000
Anogam_AGAP005421-RA	1260	1016.906	13.980332	359.000000
Anogam_AGAP005422-RA	471	246.682	82.835487	516.000000
Anogam_AGAP005423-RA	750	509.475	73.531317	946.000000
Anogam_AGAP005424-RA	543	310.879	10.063282	79.000000
Anogam_AGAP013197-RA	387	177.954	8.456298	38.000000
Anogam_AGAP005425-RA	2493	2249.906	20.012432	1137.000000
Anogam_AGAP005427-RA	474	249.273	495.659004	3120.000000
Anogam_AGAP005428-RA	351	150.716	35.734208	136.000000
Anogam_AGAP005429-RA	1005	761.906	13.617702	262.000000
Anogam_AGAP005430-RA	399	187.316	105.706043	500.000000
Anogam_AGAP005431-RA	1287	1043.906	3.110687	82.000000
Anogam_AGAP005432-RA	390	180.283	94.672916	431.000000
Anogam_AGAP005433-RA	960	717.828	12.909193	234.000000
Anogam_AGAP005434-RA	1449	1205.906	21.870797	666.000000
Anogam_AGAP028445-RA	690	450.631	10.018151	114.000000
Anogam_AGAP005435-RA	933	690.938	7.106997	124.000000
Anogam_AGAP005437-RA	390	180.283	10.982937	50.000000
Anogam_AGAP005438-RA	3081	2837.906	0.976796	70.000000
Anogam_AGAP005440-RA	3039	2795.906	2.035208	143.690375
Anogam_AGAP005444-RA	306	119.373	78.290705	236.000000
Anogam_AGAP005445-RA	579	344.253	208.326192	1811.000000
Anogam_AGAP005446-RA	1044	800.906	0.197780	4.000000
Anogam_AGAP005447-RA	1158	914.906	6.189612	143.000000
Anogam_AGAP005448-RA	2466	2222.906	14.038118	788.000000
Anogam_AGAP005449-RA	2637	2393.906	4.185209	253.000000
Anogam_AGAP005450-RA	1617	1373.906	0.086471	3.000000
Anogam_AGAP028446-RA	537	305.382	17.246914	133.000000
Anogam_AGAP005451-RA	444	223.753	0.353968	2.000000
Anogam_AGAP005453-RA	441	221.263	0.000000	0.000000
Anogam_AGAP005454-RA	441	221.263	0.000000	0.000000
Anogam_AGAP005455-RA	369	164.169	0.000000	0.000000
Anogam_AGAP005456-RA	414	199.235	60.026628	302.000000
Anogam_AGAP005457-RA	1632	1388.906	0.000000	0.000000
Anogam_AGAP005458-RA	1632	1388.906	0.000000	0.000000
Anogam_AGAP005459-RA	411	196.837	226.334243	1125.000000
Anogam_AGAP005460-RA	1566	1322.906	11.015968	368.000000
Anogam_AGAP005461-RA	720	479.970	23.184383	281.000000
Anogam_AGAP005462-RA	861	619.375	73.335384	1147.000000
Anogam_AGAP005463-RA	1842	1598.906	50.921827	2056.000000
Anogam_AGAP005464-RA	1617	1373.906	2.536468	88.000000
Anogam_AGAP005465-RA	1731	1487.906	0.532302	20.000000
Anogam_AGAP005466-RB	1926	1682.906	0.000000	0.000000
Anogam_AGAP005467-RB	3915	3671.906	12.208396	1132.000000
Anogam_AGAP005468-RA	2940	2696.906	13.655918	930.000000
Anogam_AGAP005469-RA	480	254.496	89.628434	576.000000
Anogam_AGAP005470-RA	4902	4658.906	0.161500	19.000000
Anogam_AGAP005471-RA	15888	15644.906	0.326528	129.000000
Anogam_AGAP005472-RA	7233	6989.906	0.957457	169.000000
Anogam_AGAP005473-RA	1629	1385.906	0.800070	28.000000
Anogam_AGAP005474-RA	864	622.351	15.844103	249.000000
Anogam_AGAP005475-RA	936	693.930	6.676882	117.000000
Anogam_AGAP005476-RA	831	589.593	12.089938	180.000000
Anogam_AGAP005477-RA	870	628.310	24.265567	385.000000
Anogam_AGAP005478-RA	840	598.528	37.580936	568.000000
Anogam_AGAP005479-RA	1458	1214.906	5.052343	155.000000
Anogam_AGAP005480-RA	1653	1409.906	3.230067	115.000000
Anogam_AGAP005481-RA	1473	1229.906	3.413012	106.000000
Anogam_AGAP005482-RA	1107	863.906	2.162740	47.180979
Anogam_AGAP005483-RA	1647	1403.906	2.991490	106.052727
Anogam_AGAP005484-RA	1455	1211.906	1.174629	35.947273
Anogam_AGAP005485-RA	1245	1001.906	2.957256	74.819021
Anogam_AGAP005486-RA	687	447.712	36.884224	417.000000
Anogam_AGAP005487-RA	249	84.275	7.048453	15.000000
Anogam_AGAP028605-RA	2538	2294.906	1.466756	85.000000
Anogam_AGAP005490-RA	3735	3491.906	1.633066	144.000000
Anogam_AGAP005491-RA	612	375.416	0.949366	9.000000
Anogam_AGAP005492-RA	858	616.398	219.719324	3420.000000
Anogam_AGAP005493-RA	615	378.277	5.339049	51.000000
Anogam_AGAP005494-RA	1998	1754.906	6.318412	280.000000
Anogam_AGAP005495-RA	1251	1007.906	0.864384	22.000000
Anogam_AGAP005496-RA	1458	1214.906	3.781109	116.000000
Anogam_AGAP005497-RA	540	308.122	0.000000	0.000000
Anogam_AGAP005498-RC	1014	770.906	17.157300	334.000000
Anogam_AGAP005499-RA	741	500.613	79.025394	999.000000
Anogam_AGAP005500-RA	738	497.665	0.000000	0.000000
Anogam_AGAP005501-RA	744	503.560	18.353647	233.383593
Anogam_AGAP005502-RA	735	494.713	20.141383	251.616407
Anogam_AGAP005503-RA	741	500.613	2.768657	35.000000
Anogam_AGAP005504-RA	1092	848.906	33.120939	710.000000
Anogam_AGAP005505-RA	1536	1292.906	3.736773	122.000000
Anogam_AGAP005506-RA	561	327.503	16.686597	138.000000
Anogam_AGAP005507-RB	537	305.382	50.833008	392.000000
Anogam_AGAP029078-RA	189	53.956	2794.881266	3808.000000
Anogam_AGAP005508-RA	5145	4901.906	5.493482	680.000000
Anogam_AGAP005509-RA	672	433.132	39.771556	435.000000
Anogam_AGAP005510-RA	2400	2156.906	5.526358	301.000000
Anogam_AGAP005511-RA	792	550.961	0.862510	12.000000
Anogam_AGAP005512-RA	906	664.072	17.532186	294.000000
Anogam_AGAP005513-RA	723	482.917	3.854154	47.000000
Anogam_AGAP005514-RA	1485	1241.906	0.063774	2.000000
Anogam_AGAP005515-RA	1521	1277.906	5.423042	175.000000
Anogam_AGAP005516-RA	1320	1076.906	0.000000	0.000000
Anogam_AGAP005518-RA	993	750.685	3.006911	57.000000
Anogam_AGAP005519-RA	1545	1301.906	272.693314	8965.000000
Anogam_AGAP005520-RA	753	512.432	109.428640	1416.000000
Anogam_AGAP005521-RA	1377	1133.906	19.906809	570.000000
Anogam_AGAP005522-RA	630	392.596	12.507751	124.000000
Anogam_AGAP005523-RA	609	372.559	28.061639	264.000000
Anogam_AGAP013280-RA	555	321.961	54.488482	443.000000
Anogam_AGAP005524-RB	1197	953.906	13.326108	321.000000
Anogam_AGAP005525-RA	2634	2390.906	8.132475	491.000000
Anogam_AGAP005526-RA	11238	10994.906	5.438625	1510.000000
Anogam_AGAP005527-RA	5289	5045.906	0.094177	12.000000
Anogam_AGAP005528-RA	864	622.351	104.100213	1636.000000
Anogam_AGAP005529-RB	963	720.815	62.080964	1130.000000
Anogam_AGAP005530-RA	1710	1466.906	1.349807	50.000000
Anogam_AGAP005531-RA	2589	2345.906	36.800156	2180.000000
